hb,cancer_site,sex,year,incidences_all_ages,crude_rate,hb_name
S08000016,Kidney,Male,2000,10,19.56793989,NHS Borders
S08000016,Kidney,Male,2001,11,21.37291857,NHS Borders
S08000016,Kidney,Male,2002,6,11.56671101,NHS Borders
S08000016,Kidney,Male,2003,6,11.47359162,NHS Borders
S08000016,Kidney,Male,2004,17,32.14886817,NHS Borders
S08000016,Kidney,Male,2005,11,20.63557573,NHS Borders
S08000016,Kidney,Male,2006,12,22.3567769,NHS Borders
S08000016,Kidney,Male,2007,17,31.27587158,NHS Borders
S08000016,Kidney,Male,2008,15,27.34631372,NHS Borders
S08000016,Kidney,Male,2009,9,16.39015862,NHS Borders
S08000016,Kidney,Male,2010,8,14.56107461,NHS Borders
S08000016,Kidney,Male,2011,15,27.17637467,NHS Borders
S08000016,Kidney,Male,2012,11,19.93367523,NHS Borders
S08000016,Kidney,Male,2013,4,7.231834536,NHS Borders
S08000016,Kidney,Male,2014,21,37.96164067,NHS Borders
S08000016,Kidney,Male,2015,15,27.13802399,NHS Borders
S08000016,Kidney,Male,2016,20,36.02565026,NHS Borders
S08000016,Kidney,Male,2017,14,25.09455269,NHS Borders
S08000016,Kidney,Male,2018,9,16.07458608,NHS Borders
S08000016,Kidney,Male,2019,10,17.81800688,NHS Borders
S08000016,Kidney,Male,2020,11,19.62463427,NHS Borders
S08000016,Kidney,Female,1996,4,7.266121708,NHS Borders
S08000016,Kidney,Female,1997,6,10.89443294,NHS Borders
S08000016,Kidney,Female,1998,6,10.89008276,NHS Borders
S08000016,Kidney,Female,1999,3,5.466073901,NHS Borders
S08000016,Kidney,Female,2000,8,14.5069452,NHS Borders
S08000016,Kidney,Female,2001,12,21.62824649,NHS Borders
S08000016,Kidney,Female,2002,7,12.57703434,NHS Borders
S08000016,Kidney,Female,2003,5,8.9132915,NHS Borders
S08000016,Kidney,Female,2004,6,10.60614096,NHS Borders
S08000016,Kidney,Female,2005,5,8.780556336,NHS Borders
S08000016,Kidney,Female,2006,9,15.73839294,NHS Borders
S08000016,Kidney,Female,2007,14,24.20261042,NHS Borders
S08000016,Kidney,Female,2008,12,20.51001572,NHS Borders
S08000016,Kidney,Female,2009,8,13.6334975,NHS Borders
S08000016,Kidney,Female,2010,15,25.52800422,NHS Borders
S08000016,Kidney,Female,2011,7,11.92809065,NHS Borders
S08000016,Kidney,Female,2012,7,11.95824863,NHS Borders
S08000016,Kidney,Female,2013,4,6.829551469,NHS Borders
S08000016,Kidney,Female,2014,15,25.54452411,NHS Borders
S08000016,Kidney,Female,2015,13,22.1250234,NHS Borders
S08000016,Kidney,Female,2016,10,16.94513166,NHS Borders
S08000016,Kidney,Female,2017,11,18.57135622,NHS Borders
S08000016,Kidney,Female,2018,10,16.86881125,NHS Borders
S08000016,Kidney,Female,2019,10,16.83870207,NHS Borders
S08000016,Kidney,Female,2020,9,15.20578496,NHS Borders
S08000016,Leukaemias,All,1996,18,17.00358965,NHS Borders
S08000016,Leukaemias,All,1997,27,25.4813137,NHS Borders
S08000016,Leukaemias,All,1998,27,25.46208978,NHS Borders
S08000016,Leukaemias,All,1999,18,17.01162461,NHS Borders
S08000016,Leukaemias,All,2000,13,12.23529412,NHS Borders
S08000016,Leukaemias,All,2001,17,15.89527817,NHS Borders
S08000016,Leukaemias,All,2002,13,12.0896494,NHS Borders
S08000016,Leukaemias,All,2003,28,25.83264139,NHS Borders
S08000016,Leukaemias,All,2004,23,21.01416172,NHS Borders
S08000016,Leukaemias,All,2005,18,16.32653061,NHS Borders
S08000016,Leukaemias,All,2006,34,30.66931265,NHS Borders
S08000016,Leukaemias,All,2007,18,16.04278075,NHS Borders
S08000016,Leukaemias,All,2008,18,15.8786168,NHS Borders
S08000016,Leukaemias,All,2009,13,11.44466943,NHS Borders
S08000016,Leukaemias,All,2010,27,23.74670185,NHS Borders
S08000016,Leukaemias,All,2011,20,17.56234633,NHS Borders
S08000016,Leukaemias,All,2012,21,18.46640872,NHS Borders
S08000016,Leukaemias,All,2013,11,9.659290481,NHS Borders
S08000016,Leukaemias,All,2014,22,19.29147667,NHS Borders
S08000016,Leukaemias,All,2015,28,24.55494168,NHS Borders
S08000016,Leukaemias,All,2016,22,19.20894089,NHS Borders
S08000016,Leukaemias,All,2017,18,15.64945227,NHS Borders
S08000016,Leukaemias,All,2018,21,18.21809664,NHS Borders
S08000016,Leukaemias,All,2019,26,22.50887369,NHS Borders
S08000016,Leukaemias,All,2020,17,14.75182228,NHS Borders
S08000016,Leukaemias,Male,1996,11,21.64928164,NHS Borders
S08000016,Leukaemias,Male,1997,15,29.477655939999998,NHS Borders
S08000016,Leukaemias,Male,1998,15,29.44409548,NHS Borders
S08000016,Leukaemias,Male,1999,13,25.5272356,NHS Borders
S08000016,Leukaemias,Male,2000,8,15.65435191,NHS Borders
S08000016,Leukaemias,Male,2001,8,15.54394078,NHS Borders
S08000016,Leukaemias,Male,2002,4,7.71114067,NHS Borders
S08000016,Leukaemias,Male,2003,16,30.59624431,NHS Borders
S08000016,Leukaemias,Male,2004,14,26.47553849,NHS Borders
S08000016,Leukaemias,Male,2005,12,22.51153716,NHS Borders
S08000016,Leukaemias,Male,2006,17,31.67210061,NHS Borders
S08000016,Leukaemias,Male,2007,10,18.39757152,NHS Borders
S08000016,Leukaemias,Male,2008,10,18.23087581,NHS Borders
S08000016,Leukaemias,Male,2009,7,12.74790115,NHS Borders
S08000016,Leukaemias,Male,2010,14,25.48188056,NHS Borders
S08000016,Leukaemias,Male,2011,12,21.74109974,NHS Borders
S08000016,Leukaemias,Male,2012,15,27.1822844,NHS Borders
S08000016,Leukaemias,Male,2013,9,16.27162771,NHS Borders
S08000016,Leukaemias,Male,2014,16,28.92315479,NHS Borders
S08000016,Leukaemias,Male,2015,21,37.99323359,NHS Borders
S08000016,Leukaemias,Male,2016,13,23.41667267,NHS Borders
S08000016,Leukaemias,Male,2017,12,21.50961659,NHS Borders
S08000016,Leukaemias,Male,2018,9,16.07458608,NHS Borders
S08000016,Leukaemias,Male,2019,15,26.72701032,NHS Borders
S08000016,Leukaemias,Male,2020,11,19.62463427,NHS Borders
S08000016,Leukaemias,Female,1996,7,12.71571299,NHS Borders
S08000016,Leukaemias,Female,1997,12,21.78886589,NHS Borders
S08000016,Leukaemias,Female,1998,12,21.78016553,NHS Borders
S08000016,Leukaemias,Female,1999,5,9.110123169,NHS Borders
S08000016,Leukaemias,Female,2000,5,9.06684075,NHS Borders
S08000016,Leukaemias,Female,2001,9,16.22118487,NHS Borders
S08000016,Leukaemias,Female,2002,9,16.17047272,NHS Borders
S08000016,Leukaemias,Female,2003,12,21.3918996,NHS Borders
S08000016,Leukaemias,Female,2004,9,15.90921143,NHS Borders
S08000016,Leukaemias,Female,2005,6,10.5366676,NHS Borders
S08000016,Leukaemias,Female,2006,17,29.72807554,NHS Borders
S08000016,Leukaemias,Female,2007,8,13.8300631,NHS Borders
S08000016,Leukaemias,Female,2008,8,13.67334382,NHS Borders
S08000016,Leukaemias,Female,2009,6,10.22512313,NHS Borders
S08000016,Leukaemias,Female,2010,13,22.12427032,NHS Borders
S08000016,Leukaemias,Female,2011,8,13.6321036,NHS Borders
S08000016,Leukaemias,Female,2012,6,10.2499274,NHS Borders
S08000016,Leukaemias,Female,2013,2,3.414775735,NHS Borders
S08000016,Leukaemias,Female,2014,6,10.21780964,NHS Borders
S08000016,Leukaemias,Female,2015,7,11.91347414,NHS Borders
S08000016,Leukaemias,Female,2016,9,15.2506185,NHS Borders
S08000016,Leukaemias,Female,2017,6,10.12983066,NHS Borders
S08000016,Leukaemias,Female,2018,12,20.24257351,NHS Borders
S08000016,Leukaemias,Female,2019,11,18.52257228,NHS Borders
S08000016,Leukaemias,Female,2020,6,10.13718997,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,1996,1,0.944643869,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,1997,2,1.887504719,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,1998,1,0.943040362,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,1999,1,0.945090256,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2000,3,2.823529412,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2001,1,0.935016363,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2002,1,0.929973031,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2003,1,0.922594335,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2004,2,1.82731841,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2005,2,1.814058957,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2006,2,1.804077215,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2007,3,2.673796791,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2008,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2009,1,0.880359187,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2010,4,3.518029903,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2011,1,0.878117316,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2012,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2013,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2014,1,0.876885303,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2015,3,2.630886609,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2016,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2017,2,1.73882803,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2018,2,1.735056823,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2019,3,2.597177734,NHS Borders
S08000016,Acute lymphoblastic leukaemia,All,2020,1,0.867754252,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,1996,1,1.968116512,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,1997,2,3.930354125,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,1998,1,1.962939698,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,1999,1,1.963633507,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2000,3,5.870381966,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2001,1,1.942992597,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2002,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2003,1,1.912265269,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2004,1,1.891109892,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2005,2,3.75192286,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2006,2,3.726129483,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2007,1,1.839757152,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2008,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2009,1,1.821128736,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2010,2,3.640268652,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2011,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2012,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2013,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2014,1,1.807697175,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2015,3,5.427604798,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2016,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2017,1,1.792468049,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2018,1,1.78606512,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2019,2,3.563601376,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Male,2020,1,1.784057661,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,1996,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,1997,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,1998,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,1999,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2000,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2001,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2002,1,1.796719191,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2003,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2004,1,1.767690159,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2005,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2006,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2007,2,3.457515775,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2008,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2009,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2010,2,3.403733896,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2011,1,1.70401295,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2012,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2013,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2014,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2015,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2016,0,0,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2017,1,1.68830511,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2018,1,1.686881125,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2019,1,1.683870207,NHS Borders
S08000016,Acute lymphoblastic leukaemia,Female,2020,0,0,NHS Borders
S08000016,Acute myeloid leukaemia,All,1996,4,3.778575477,NHS Borders
S08000016,Acute myeloid leukaemia,All,1997,7,6.606266516,NHS Borders
S08000016,Acute myeloid leukaemia,All,1998,8,7.544322897,NHS Borders
S08000016,Acute myeloid leukaemia,All,1999,4,3.780361024,NHS Borders
S08000016,Acute myeloid leukaemia,All,2000,5,4.705882353,NHS Borders
S08000016,Acute myeloid leukaemia,All,2001,7,6.54511454,NHS Borders
S08000016,Acute myeloid leukaemia,All,2002,5,4.6498651539999996,NHS Borders
S08000016,Acute myeloid leukaemia,All,2003,8,7.380754682,NHS Borders
S08000016,Acute myeloid leukaemia,All,2004,9,8.222932846,NHS Borders
S08000016,Acute myeloid leukaemia,All,2005,8,7.256235828,NHS Borders
S08000016,Acute myeloid leukaemia,All,2006,12,10.82446329,NHS Borders
S08000016,Acute myeloid leukaemia,All,2007,3,2.673796791,NHS Borders
S08000016,Acute myeloid leukaemia,All,2008,3,2.646436133,NHS Borders
S08000016,Acute myeloid leukaemia,All,2009,5,4.401795933,NHS Borders
S08000016,Acute myeloid leukaemia,All,2010,9,7.915567282,NHS Borders
S08000016,Acute myeloid leukaemia,All,2011,9,7.903055848,NHS Borders
S08000016,Acute myeloid leukaemia,All,2012,6,5.276116778,NHS Borders
S08000016,Acute myeloid leukaemia,All,2013,4,3.512469266,NHS Borders
S08000016,Acute myeloid leukaemia,All,2014,2,1.753770607,NHS Borders
S08000016,Acute myeloid leukaemia,All,2015,4,3.507848812,NHS Borders
S08000016,Acute myeloid leukaemia,All,2016,3,2.61940103,NHS Borders
S08000016,Acute myeloid leukaemia,All,2017,3,2.608242045,NHS Borders
S08000016,Acute myeloid leukaemia,All,2018,4,3.470113646,NHS Borders
S08000016,Acute myeloid leukaemia,All,2019,2,1.731451822,NHS Borders
S08000016,Acute myeloid leukaemia,All,2020,1,0.867754252,NHS Borders
S08000016,Acute myeloid leukaemia,Male,1996,3,5.904349537,NHS Borders
S08000016,Acute myeloid leukaemia,Male,1997,3,5.895531187,NHS Borders
S08000016,Acute myeloid leukaemia,Male,1998,4,7.851758794,NHS Borders
S08000016,Acute myeloid leukaemia,Male,1999,2,3.927267015,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2000,3,5.870381966,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2001,1,1.942992597,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2002,2,3.855570335,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2003,4,7.649061078,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2004,5,9.455549462,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2005,3,5.627884291,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2006,3,5.589194224,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2007,2,3.679514304,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2008,1,1.823087581,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2009,3,5.463386207,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2010,3,5.460402978,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2011,5,9.058791557,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2012,2,3.624304587,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2013,3,5.423875902,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2014,2,3.615394349,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2015,3,5.427604798,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2016,1,1.801282513,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2017,1,1.792468049,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2018,1,1.78606512,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2019,1,1.781800688,NHS Borders
S08000016,Acute myeloid leukaemia,Male,2020,1,1.784057661,NHS Borders
S08000016,Acute myeloid leukaemia,Female,1996,1,1.816530427,NHS Borders
S08000016,Acute myeloid leukaemia,Female,1997,4,7.262955297,NHS Borders
S08000016,Acute myeloid leukaemia,Female,1998,4,7.260055176,NHS Borders
S08000016,Acute myeloid leukaemia,Female,1999,2,3.644049268,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2000,2,3.6267363,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2001,6,10.81412324,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2002,3,5.390157572,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2003,4,7.1306332,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2004,4,7.070760637,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2005,5,8.780556336,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2006,9,15.73839294,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2007,1,1.728757887,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2008,2,3.418335954,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2009,2,3.408374376,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2010,6,10.21120169,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2011,4,6.816051802,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2012,4,6.833284931,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2013,1,1.707387867,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2014,0,0,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2015,1,1.701924877,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2016,2,3.389026333,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2017,2,3.376610221,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2018,3,5.060643376,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2019,1,1.683870207,NHS Borders
S08000016,Acute myeloid leukaemia,Female,2020,0,0,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,1996,8,7.557150954,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,1997,8,7.550018875,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,1998,9,8.487363259,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,1999,9,8.505812305,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2000,3,2.823529412,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2001,5,4.675081814,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2002,4,3.719892123,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2003,16,14.76150936,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2004,7,6.395614436,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2005,4,3.628117914,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2006,16,14.43261772,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2007,8,7.130124777,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2008,12,10.58574453,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2009,6,5.282155119,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2010,10,8.795074758,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2011,9,7.903055848,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2012,12,10.55223356,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2013,7,6.146821215,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2014,10,8.768853034,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2015,14,12.27747084,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2016,8,6.985069414,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2017,5,4.347070075,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2018,7,6.072698881,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2019,14,12.12016276,NHS Borders
S08000016,Chronic lymphocytic leukaemia,All,2020,6,5.206525512,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,1996,6,11.80869907,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,1997,5,9.825885312,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,1998,4,7.851758794,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,1999,8,15.70906806,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2000,0,0,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2001,4,7.771970389,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2002,1,1.927785168,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2003,9,17.21038742,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2004,4,7.56443957,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2005,3,5.627884291,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2006,8,14.90451793,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2007,5,9.19878576,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2008,7,12.76161307,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2009,2,3.642257471,NHS Borders
S08000016,Chronic lymphocytic leukaemia,Male,2010,5,9.10067163,NHS Borders
